LTE,272,3,40052,10504461,0,-6.2797,53.3474,1128,6,1,1616154285,1737626764,0
LTE,272,3,40052,10504471,0,-6.279,53.3457,1316,24,1,1616154308,1729448232,0
LTE,272,3,40052,10504469,0,-6.275,53.3492,9151,24,1,1616154419,1737933668,0
LTE,272,3,40052,10699287,0,-6.2678,53.3457,1000,3,1,1616154457,1729448228,0
LTE,272,3,40052,10507543,0,-6.2637,53.3459,822,25,1,1616154567,1738227121,0
LTE,272,3,40052,10699285,0,-6.2619,53.3495,8952,29,1,1616154582,1738227121,0
LTE,272,3,40052,10520854,0,-6.2584,53.3478,1000,21,1,1616154747,1738227121,0
LTE,272,3,4006,10497046,0,-6.2628,53.3518,500,32,1,1616154890,1729448233,0
LTE,272,3,40052,10507541,0,-6.2581,53.346,500,26,1,1616155788,1730135718,0
LTE,272,3,40052,10507542,0,-6.26,53.3444,1000,22,1,1616155870,1729448228,0
LTE,272,3,40052,10607126,0,-6.2608,53.3449,1000,17,1,1616155911,1730135717,0
LTE,272,3,40052,10513941,0,-6.2648,53.3426,500,28,1,1616156044,1729448228,0
LTE,272,3,40052,10513943,0,-6.2653,53.3413,1000,8,1,1616156122,1729358767,0
LTE,272,3,40052,10506775,0,-6.2632,53.3376,500,33,1,1616156232,1729358764,0
LTE,272,3,40052,10510358,0,-6.2655,53.3356,1000,14,1,1616156349,1704270182,0
LTE,272,3,40052,10521111,0,-6.2573,53.3377,1000,51,1,1616156443,1704270182,0
LTE,272,3,40052,10503445,0,-6.2629,53.3341,1000,15,1,1616156469,1729284971,0
LTE,272,3,40052,10503447,0,-6.2632,53.3327,1000,13,1,1616156528,1729284971,0
LTE,272,3,40052,11080470,0,-6.2769,53.3314,2860,17,1,1616156670,1729284971,0
LTE,272,3,40052,10607128,0,-6.2647,53.3423,1087,33,1,1616161662,1729358767,0
LTE,272,3,40052,10953751,0,-6.2783,53.3473,1000,6,1,1616163326,1704270197,0
LTE,272,3,40071,10568727,0,-6.3201,53.3434,1693,11,1,1616168754,1737626763,0
LTE,272,3,40071,10716696,0,-6.3021,53.346,912,26,1,1616168886,1729448232,0
UMTS,272,3,30071,19745070,204,-6.3118,53.3485,2292,5,1,1616181895,1729448226,0
GSM,272,3,1013,2221,-1,-6.3073,53.3504,1000,2,1,1616186296,1729448226,0
LTE,272,3,40071,10716693,0,-6.295,53.3479,1265,39,1,1616232845,1729448232,0
LTE,272,3,40071,10716694,0,-6.2888,53.3464,1000,33,1,1616232982,1704270197,0
LTE,272,3,40052,10498584,0,-6.2667,53.3482,1000,12,1,1616233361,1729358767,0
LTE,272,3,40052,10520855,0,-6.2627,53.3481,1000,16,1,1616233398,1729448233,0
LTE,272,3,40052,10498583,0,-6.2647,53.3484,1000,15,1,1616235313,1729448233,0
LTE,272,5,41901,436744,0,-7.4359,53.3603,6097,97,1,1619451036,1711034840,0
LTE,272,5,41901,860160,0,-7.4749,53.3611,7715,21,1,1619451082,1711034773,0
