population,lon,lat,elevation,tower_height,max_distance_km,path_loss,tx_power
1594.2164611816406,-8.50138834647614,51.70093182206713,10.0,30.5,2.61,153.7542510776544,-23.754251077654402
1346.9259643554688,-8.353166324596419,51.902984343486445,14.0,30.7,2.614,153.7306597223352,-23.73065972233519
532.2408294677734,-8.797832390235582,51.91258331212413,92.0,34.6,2.692,153.31553724310902,-23.31553724310902
507.03571605682373,-9.18859953882757,52.0754520474998,133.0,36.65,2.733,153.12714517698876,-23.127145176988762
872.3561706542969,-9.52546777037239,51.68164148136007,10.0,30.5,2.61,153.7542510776544,-23.754251077654402
560.0785217285156,-8.31274213681104,51.778010993609726,24.0,31.2,2.624,153.67274430975488,-23.672744309754876
526.1581649780273,-9.36377101923088,51.488285661348975,0.0,30.0,2.6,153.8143239927911,-23.81432399279109
513.8869171142578,-9.47156885332522,51.66234291888567,52.0,32.6,2.652,153.51826637296963,-23.518266372969634
688.1515808105469,-9.229023726612953,52.18052217275242,205.0,40.25,2.805,152.83676518824706,-22.836765188247057
801.1971015930176,-9.52546777037239,51.62372112338259,13.0,30.65,2.613,153.73653447832862,-23.736534478328622
1202.8234252929688,-8.986478599900678,51.91258331212413,109.0,35.45,2.709,153.23518579197608,-23.23518579197608
525.4959754943848,-8.97300387063889,52.0945741367126,99.0,34.95,2.699,153.28205324621365,-23.28205324621365
3892.5505752563477,-8.905630224329924,51.62372112338259,24.0,31.2,2.624,153.67274430975488,-23.672744309754876
554.3147468566895,-8.622660909832273,51.80688179087794,94.0,34.7,2.694,153.30591258111286,-23.305912581112864
506.7216262817383,-8.703509285403031,51.78763664626477,35.0,31.75,2.635,153.6107393687524,-23.610739368752405
797.8668823242188,-8.865206036544548,51.633379656487115,82.0,34.1,2.682,153.36436730904535,-23.36436730904535
917.0231971740723,-8.31274213681104,51.91258331212413,12.0,30.6,2.612,153.7424245853753,-23.74242458537529
4938.037414550781,-8.40706524164359,51.80688179087794,51.0,32.55,2.651,153.52359678404613,-23.523596784046134
650.7277908325195,-9.56589195815777,51.88378025121843,20.0,31.0,2.62,153.69573044758,-23.69573044757999
5691.998962402344,-8.393590512381795,51.8741751272506,47.0,32.35,2.6470000000000002,153.54505299640587,-23.54505299640587
984.3899154663086,-8.272317949025663,52.13279373823722,79.0,33.95,2.6790000000000003,153.379249863363,-23.379249863362986
551.1908283233643,-9.727588709299283,52.13279373823722,69.0,33.45,2.669,153.4296570159493,-23.42965701594929
1370.0284233093262,-8.380115783120004,51.922180229322905,72.0,33.6,2.672,153.41440440856596,-23.414404408565957
3265.056442260742,-8.177994844193114,51.931775095252014,44.0,32.2,2.644,153.56128776983655,-23.561287769836554
566.494140625,-8.191469573454905,51.84534744199091,0.0,30.0,2.6,153.8143239927911,-23.81432399279109
504.5889778137207,-8.231893761240281,51.91258331212413,18.0,30.9,2.618,153.70731309506516,-23.70731309506516
1061.132869720459,-8.231893761240281,51.83573410855874,6.0,30.3,2.606,153.77809076621367,-23.778090766213666
648.854736328125,-8.272317949025663,51.902984343486445,1.0,30.05,2.601,153.80824520772893,-23.80824520772893
2012.0646781921387,-8.663085097617651,52.142343519440566,96.0,34.8,2.6959999999999997,153.29633431525542,-23.29633431525542
1913.9186401367188,-9.485043582587018,52.05632176414451,37.0,31.85,2.637,153.59965211516342,-23.599652115163423
1942.3256225585938,-9.794962355608249,52.10413210894698,20.0,31.0,2.62,153.69573044758,-23.69573044757999
580.398645401001,-9.700639250775703,52.13279373823722,50.0,32.5,2.65,153.52894060520484,-23.528940605204838
9108.38037109375,-8.434014700167175,51.86456795116887,53.0,32.65,2.653,153.51294932558613,-23.512949325586135
1238.8175926208496,-8.514863075737932,51.86456795116887,87.0,34.35,2.6870000000000003,153.33980389730806,-23.33980389730806
2793.2583923339844,-8.272317949025663,52.0754520474998,48.0,32.4,2.648,153.53966866443756,-23.539668664437556
1630.850372314453,-8.582236722046897,51.8741751272506,20.0,31.0,2.62,153.69573044758,-23.69573044757999
581.9148654937744,-8.730458743926617,51.633379656487115,14.0,30.7,2.614,153.7306597223352,-23.73065972233519
5911.672584533691,-8.380115783120004,51.826118722340816,25.0,31.25,2.625,153.66703478682876,-23.667034786828765
1655.126667022705,-8.393590512381795,51.95095867397915,55.0,32.75,2.6550000000000002,153.50235513744352,-23.502355137443516
1376.9216690063477,-8.757408202450202,51.74912171225333,95.0,34.75,2.6950000000000003,153.3011176676952,-23.301117667695195
